product_name,Negative,Neutral,Positive,total_reviews,pct_positive,pct_negative
B003GWZB4E,0,0,1,1,100.0,0.0
B003H26J5I,0,0,1,1,100.0,0.0
B003H7AWGA,0,1,0,1,0.0,0.0
B003H7YHUW,0,0,1,1,100.0,0.0
B003H8Q2E0,0,0,1,1,100.0,0.0
B003HFA3XY,1,0,0,1,0.0,100.0
B003J8K1G8,0,0,1,1,100.0,0.0
B000EVT074,0,1,0,1,0.0,0.0
B000EVT07O,0,0,1,1,100.0,0.0
B000EVT08S,0,0,1,1,100.0,0.0
B000EW66KW,0,0,1,1,100.0,0.0
B000EWADQA,0,0,1,1,100.0,0.0
B000EX4V4E,0,0,1,1,100.0,0.0
B000EXMP74,0,0,1,1,100.0,0.0
B000EXS6E0,0,0,1,1,100.0,0.0
B000EXWL8M,0,0,1,1,100.0,0.0
B000EY1844,0,0,1,1,100.0,0.0
B000EY39V4,0,0,1,1,100.0,0.0
B000EY3OMS,0,0,1,1,100.0,0.0
B000EY5TA8,0,0,1,1,100.0,0.0
B000EYLK2Y,0,0,1,1,100.0,0.0
B000EVIDK4,0,0,1,1,100.0,0.0
B003KLT05C,0,0,1,1,100.0,0.0
B003KV4LRO,1,0,0,1,0.0,100.0
B003KV7V1C,0,0,1,1,100.0,0.0
B003L4A3UY,0,0,1,1,100.0,0.0
B003L7DFQA,0,0,1,1,100.0,0.0
B003LECIDE,0,0,1,1,100.0,0.0
B003LJZX86,0,0,1,1,100.0,0.0
B003LJZXYK,0,0,1,1,100.0,0.0
B003LKDV4I,0,0,1,1,100.0,0.0
B003LLRE5O,0,0,1,1,100.0,0.0
B003IHO8LE,0,0,1,1,100.0,0.0
B003IMB3AS,0,0,1,1,100.0,0.0
B003IMECGU,0,0,1,1,100.0,0.0
B003IMV70E,1,0,0,1,0.0,100.0
B003IN848Q,0,0,1,1,100.0,0.0
B003IWV3U8,0,1,0,1,0.0,0.0
B003LPMC3O,0,0,1,1,100.0,0.0
B003LPQDS4,0,0,1,1,100.0,0.0
B003LTKQFG,0,1,0,1,0.0,0.0
B003LTPY08,1,0,0,1,0.0,100.0
B003LZ6MLW,0,0,1,1,100.0,0.0
B003M1KT2I,0,0,1,1,100.0,0.0
B003M5SZHU,0,0,1,1,100.0,0.0
B003M5TG28,0,0,1,1,100.0,0.0
B003M5VN92,0,0,1,1,100.0,0.0
B003M5XJ12,0,0,1,1,100.0,0.0
B003M60630,0,0,1,1,100.0,0.0
B003M61F0I,1,0,0,1,0.0,100.0
B003JYWDLS,0,1,0,1,0.0,0.0
B003K2EXI0,0,0,1,1,100.0,0.0
B003KJE2WK,0,0,1,1,100.0,0.0
B003KLK8BW,0,0,1,1,100.0,0.0
B003NYI8KY,0,0,1,1,100.0,0.0
B003M61HU6,0,0,1,1,100.0,0.0
B003M63C0E,0,1,0,1,0.0,0.0
B003M63CCW,0,1,0,1,0.0,0.0
B003MBC4MG,0,0,1,1,100.0,0.0
B003MCDXZM,0,0,1,1,100.0,0.0
B003MOXA6C,0,0,1,1,100.0,0.0
B003MSS1X0,0,0,1,1,100.0,0.0
B003MUDSE0,0,0,1,1,100.0,0.0
B003MW77W2,1,0,0,1,0.0,100.0
B003MWBFXY,0,0,1,1,100.0,0.0
B003MWCXHQ,0,0,1,1,100.0,0.0
B003MZC8NM,0,0,1,1,100.0,0.0
B003N0JJ2Y,0,0,1,1,100.0,0.0
B003LPKEMU,0,1,0,1,0.0,0.0
B003LPM9VE,0,0,1,1,100.0,0.0
B003OP55A8,0,0,1,1,100.0,0.0
B003OP8MU8,0,0,1,1,100.0,0.0
B003OPCMZO,0,0,1,1,100.0,0.0
B003N0QXCI,0,0,1,1,100.0,0.0
B003N3YWS2,0,0,1,1,100.0,0.0
B003N7WWRG,0,1,0,1,0.0,0.0
B003N891CY,0,0,1,1,100.0,0.0
B003N9X6SI,0,0,1,1,100.0,0.0
B003NCEB2K,0,0,1,1,100.0,0.0
B003NDA970,0,0,1,1,100.0,0.0
B003NDF1MI,0,0,1,1,100.0,0.0
B003NDJ86S,0,0,1,1,100.0,0.0
B003NF38G2,0,0,1,1,100.0,0.0
B003NV2IG2,0,0,1,1,100.0,0.0
B003NV4O00,0,1,0,1,0.0,0.0
B003NY9NDU,0,0,1,1,100.0,0.0
B003P9XFYG,0,0,1,1,100.0,0.0
B003P9XG22,0,1,0,1,0.0,0.0
B003P9XGDG,0,0,1,1,100.0,0.0
B003P9XGEU,0,0,1,1,100.0,0.0
B003P9XHSA,0,0,1,1,100.0,0.0
B003PBTQMO,0,0,1,1,100.0,0.0
B003O5Q3KE,0,1,0,1,0.0,0.0
B003O5RWDQ,1,0,0,1,0.0,100.0
B003O5WOPC,0,0,1,1,100.0,0.0
B003O6YWHE,0,0,1,1,100.0,0.0
B003O7T87C,0,0,1,1,100.0,0.0
B003O83CJQ,0,1,0,1,0.0,0.0
B003OB0I8G,0,0,1,1,100.0,0.0
B003OB4CMY,0,0,1,1,100.0,0.0
B003OCCR8Y,1,0,0,1,0.0,100.0
B003OJLCXI,0,0,1,1,100.0,0.0
B000EVIDUY,0,0,1,1,100.0,0.0
B000EVIDV8,0,0,1,1,100.0,0.0
B000EVLS2E,0,0,1,1,100.0,0.0
B000EVMNLY,0,0,1,1,100.0,0.0
B000EVMNO6,0,0,1,1,100.0,0.0
B000EVQWK2,0,0,1,1,100.0,0.0
B000ETXO8M,0,0,1,1,100.0,0.0
B000E1FZCI,0,0,1,1,100.0,0.0
B000E1HUEY,0,0,1,1,100.0,0.0
B000E1HUN0,1,0,0,1,0.0,100.0
B000E1HW0G,0,1,0,1,0.0,0.0
B003P7ZO0G,0,0,1,1,100.0,0.0
B003P9WU74,0,1,0,1,0.0,0.0
B003P9WUG0,0,0,1,1,100.0,0.0
B003P9XFV4,1,0,0,1,0.0,100.0
B003P9XFVO,0,0,1,1,100.0,0.0
B003OS4AMO,0,0,1,1,100.0,0.0
B0002I0GXG,0,0,1,1,100.0,0.0
B0002IF5CI,0,0,1,1,100.0,0.0
B0002J5FMC,0,0,1,1,100.0,0.0
B0002JFVJE,0,0,1,1,100.0,0.0
B0002JG0HG,0,0,1,1,100.0,0.0
B0002K6ESK,0,0,1,1,100.0,0.0
B0002LDAHC,0,0,1,1,100.0,0.0
B0002MLAFK,0,0,1,1,100.0,0.0
B0002NV04K,0,0,1,1,100.0,0.0
B0002NVLJO,0,0,1,1,100.0,0.0
B0002NYMK4,0,0,1,1,100.0,0.0
B0002NYO1G,0,0,1,1,100.0,0.0
B0002DJFTW,0,0,1,1,100.0,0.0
B003P02EGU,0,0,1,1,100.0,0.0
B003P5YNDC,1,0,0,1,0.0,100.0
B003RWVFEI,0,0,1,1,100.0,0.0
B003PEKJK4,0,0,1,1,100.0,0.0
B003PFPFIE,0,0,1,1,100.0,0.0
B003PFUNU4,0,0,1,1,100.0,0.0
B003PIQW2E,0,0,1,1,100.0,0.0
B003PK3EOQ,0,0,1,1,100.0,0.0
B003PMPAL4,0,0,1,1,100.0,0.0
B003PMQMK2,1,0,0,1,0.0,100.0
B003PMRBFW,0,0,1,1,100.0,0.0
B003PPAS9K,0,0,1,1,100.0,0.0
B003PPDFBI,0,1,0,1,0.0,0.0
B003Q4TPAI,0,0,1,1,100.0,0.0
B003Q4TUM6,0,0,1,1,100.0,0.0
B003Q4TY18,0,0,1,1,100.0,0.0
B003Q4TZ12,0,0,1,1,100.0,0.0
B003QGFM58,0,0,1,1,100.0,0.0
B003SBXKEQ,1,0,0,1,0.0,100.0
B003SBZC1U,0,0,1,1,100.0,0.0
B003SE5QIG,0,0,1,1,100.0,0.0
B003SE8CN2,0,0,1,1,100.0,0.0
B003SJOG82,0,0,1,1,100.0,0.0
B003SLTETG,0,0,1,1,100.0,0.0
B003SO46SC,0,0,1,1,100.0,0.0
B003QGODTO,0,0,1,1,100.0,0.0
B003QM6ZDU,0,0,1,1,100.0,0.0
B003QTB222,0,0,1,1,100.0,0.0
B003QUT2BY,0,0,1,1,100.0,0.0
B003QVL4SW,0,0,1,1,100.0,0.0
B003R0LKSG,0,0,1,1,100.0,0.0
B003R0LKTA,0,0,1,1,100.0,0.0
B003R6C3PO,0,0,1,1,100.0,0.0
B003RG9WGM,0,0,1,1,100.0,0.0
B003SO58Y8,0,0,1,1,100.0,0.0
B003THTKZC,0,1,0,1,0.0,0.0
B003TJ2CLY,0,0,1,1,100.0,0.0
B003TMVHLM,0,0,1,1,100.0,0.0
B003TO9RSU,0,0,1,1,100.0,0.0
B003TS11MG,0,1,0,1,0.0,0.0
B003TVIB0I,0,0,1,1,100.0,0.0
B003U4TRN4,0,0,1,1,100.0,0.0
B003U7SJQC,0,0,1,1,100.0,0.0
B003RYCUS6,0,0,1,1,100.0,0.0
B003S9C79C,0,0,1,1,100.0,0.0
B003SB9XXI,0,0,1,1,100.0,0.0
B003SBPSXM,0,0,1,1,100.0,0.0
B003SBPZJY,0,0,1,1,100.0,0.0
B003SBRQ0A,0,0,1,1,100.0,0.0
B003SBW50G,0,0,1,1,100.0,0.0
B000E1VF90,0,0,1,1,100.0,0.0
B000E1ZUQY,0,1,0,1,0.0,0.0
B000E21Z7Q,1,0,0,1,0.0,100.0
B000E33SCU,0,0,1,1,100.0,0.0
B000E39P9U,0,1,0,1,0.0,0.0
B000E3VANO,0,1,0,1,0.0,0.0
B000E18CXM,0,0,1,1,100.0,0.0
B000ETZU34,0,0,1,1,100.0,0.0
B000EUD6AM,0,0,1,1,100.0,0.0
B000EUF9E8,0,0,1,1,100.0,0.0
B000EUHGB2,0,0,1,1,100.0,0.0
B003UQ6OMY,0,1,0,1,0.0,0.0
B003UYGW8W,0,0,1,1,100.0,0.0
B003V019RY,0,0,1,1,100.0,0.0
B003V3AX0K,0,1,0,1,0.0,0.0
B003V3CWVS,0,0,1,1,100.0,0.0
B003VCCYGW,0,1,0,1,0.0,0.0
B003VCULUS,0,1,0,1,0.0,0.0
B003VD9NQ0,0,0,1,1,100.0,0.0
B003VD9Q1M,0,1,0,1,0.0,0.0
B003VDB8SQ,0,0,1,1,100.0,0.0
B003VF5Y6G,0,0,1,1,100.0,0.0
B003VIFGWU,0,0,1,1,100.0,0.0
B003VIJI1A,0,0,1,1,100.0,0.0
B003UE3LNG,0,0,1,1,100.0,0.0
B003UHKYJC,0,0,1,1,100.0,0.0
B003UI24QW,0,0,1,1,100.0,0.0
B003UIFL0S,0,0,1,1,100.0,0.0
B003ULH01I,0,0,1,1,100.0,0.0
B003ULL8HA,0,0,1,1,100.0,0.0
B003UMQ86U,0,0,1,1,100.0,0.0
B003UNBZPI,0,0,1,1,100.0,0.0
B003VN8ZRI,1,0,0,1,0.0,100.0
B003VN934M,1,0,0,1,0.0,100.0
B003VN9536,0,0,1,1,100.0,0.0
B003VQJT8E,0,0,1,1,100.0,0.0
B003VQJTBG,0,0,1,1,100.0,0.0
B003VQXYMQ,0,0,1,1,100.0,0.0
B003VS6NRC,0,0,1,1,100.0,0.0
B003VS77A4,0,0,1,1,100.0,0.0
B003VTG7RC,1,0,0,1,0.0,100.0
B003VTN95K,0,0,1,1,100.0,0.0
B003VTNBQ2,1,0,0,1,0.0,100.0
B003VUETIA,0,0,1,1,100.0,0.0
B003V5V5J6,0,0,1,1,100.0,0.0
B003V8QGAG,0,0,1,1,100.0,0.0
B003V8SO10,0,0,1,1,100.0,0.0
B003V8SQM2,0,1,0,1,0.0,0.0
B0002DSXVS,0,0,1,1,100.0,0.0
B0002DU87K,0,0,1,1,100.0,0.0
B0002E3KDI,0,0,1,1,100.0,0.0
B0002FZC8I,0,0,1,1,100.0,0.0
B0002G3UWM,0,0,1,1,100.0,0.0
B0002G3UY0,0,0,1,1,100.0,0.0
B0002G3UZE,0,0,1,1,100.0,0.0
B0002H3SDM,0,0,1,1,100.0,0.0
B0002H3TBI,0,0,1,1,100.0,0.0
B0002HDLZW,1,0,0,1,0.0,100.0
B0002HDMCY,0,0,1,1,100.0,0.0
B0002HV63Q,0,0,1,1,100.0,0.0
B0002AUTY0,0,0,1,1,100.0,0.0
B003VIWN26,0,0,1,1,100.0,0.0
B003VKR0HM,0,1,0,1,0.0,0.0
B003VMVL3O,0,0,1,1,100.0,0.0
B003XV1T6C,0,1,0,1,0.0,0.0
B003XW3Y6E,0,0,1,1,100.0,0.0
B003XW3ZYU,1,0,0,1,0.0,100.0
B003Y19D82,0,1,0,1,0.0,0.0
B003VWBZJY,1,0,0,1,0.0,100.0
B003VXE46Y,0,0,1,1,100.0,0.0
B003VXJJTQ,0,0,1,1,100.0,0.0
B003VZBFFK,0,0,1,1,100.0,0.0
B003WEHLGM,0,0,1,1,100.0,0.0
B003WEZ72W,0,0,1,1,100.0,0.0
B003WFJW40,0,0,1,1,100.0,0.0
B003WGPB6C,0,0,1,1,100.0,0.0
B003WGQHQ0,0,0,1,1,100.0,0.0
B003WM7ILW,0,0,1,1,100.0,0.0
B0002DJZX8,1,0,0,1,0.0,100.0
B0002DQYGE,0,0,1,1,100.0,0.0
B003Y5OYZK,0,1,0,1,0.0,0.0
B003Y5P6CK,0,0,1,1,100.0,0.0
B003YBH398,0,0,1,1,100.0,0.0
B003YBLF2E,1,0,0,1,0.0,100.0
B003YDMOE0,0,0,1,1,100.0,0.0
B003YF2EV6,0,0,1,1,100.0,0.0
B003X3G3AM,0,0,1,1,100.0,0.0
B003X7RXRU,0,0,1,1,100.0,0.0
B003XB5LMU,0,0,1,1,100.0,0.0
B003XBBAUM,0,0,1,1,100.0,0.0
B003XN8NRS,1,0,0,1,0.0,100.0
B003XP3010,0,0,1,1,100.0,0.0
B003XUE9HE,0,0,1,1,100.0,0.0
B003XUHGRO,0,0,1,1,100.0,0.0
B003XUJ5AK,0,0,1,1,100.0,0.0
B003XUL1VQ,0,0,1,1,100.0,0.0
B003YVKJ1C,0,1,0,1,0.0,0.0
B003YVQMW2,0,0,1,1,100.0,0.0
B003YVTJKO,0,0,1,1,100.0,0.0
B003YXUK2I,0,0,1,1,100.0,0.0
B003YXWAF8,1,0,0,1,0.0,100.0
B003YZ4KYA,0,0,1,1,100.0,0.0
B003YZ4LGM,0,0,1,1,100.0,0.0
B003Z39VR2,0,0,1,1,100.0,0.0
B003Z4F56C,0,0,1,1,100.0,0.0
B003Y391DC,0,1,0,1,0.0,0.0
B003Y3F5T6,0,0,1,1,100.0,0.0
B003Y3F5TQ,0,0,1,1,100.0,0.0
B003Y3GWIO,0,0,1,1,100.0,0.0
B003Y3IHKA,1,0,0,1,0.0,100.0
B003Y3NOP8,0,0,1,1,100.0,0.0
B003Y5J5GI,0,0,1,1,100.0,0.0
B003Z8PR9I,0,0,1,1,100.0,0.0
B003ZIAOV4,1,0,0,1,0.0,100.0
B003ZINNSK,0,0,1,1,100.0,0.0
B003ZN534C,0,0,1,1,100.0,0.0
B003ZNXCE0,0,0,1,1,100.0,0.0
B003ZRZN7K,0,0,1,1,100.0,0.0
B003ZT3PUK,0,0,1,1,100.0,0.0
B003ZT61E2,0,0,1,1,100.0,0.0
B003ZTPXNM,0,0,1,1,100.0,0.0
B003ZUNVOE,0,1,0,1,0.0,0.0
B003YK8YU6,0,0,1,1,100.0,0.0
B003YLKJIU,0,0,1,1,100.0,0.0
B003YT18B4,0,0,1,1,100.0,0.0
B003YU7V1E,0,0,1,1,100.0,0.0
B003YUW7EK,0,0,1,1,100.0,0.0
B003YV46WK,0,0,1,1,100.0,0.0
B000EUJLHE,0,0,1,1,100.0,0.0
B000EUOZGG,0,0,1,1,100.0,0.0
B000EVG8FQ,0,0,1,1,100.0,0.0
B000EVG8HE,0,0,1,1,100.0,0.0
B000EVG8HY,0,0,1,1,100.0,0.0
B000ES1R28,0,0,1,1,100.0,0.0
B000ES1R2I,0,1,0,1,0.0,0.0
B000ES40MM,0,0,1,1,100.0,0.0
B000ES5GLQ,0,0,1,1,100.0,0.0
B000ES5GMK,0,0,1,1,100.0,0.0
B000ESJR20,0,0,1,1,100.0,0.0
B000ESJRB6,0,0,1,1,100.0,0.0
B004076V5C,0,0,1,1,100.0,0.0
B004078WRW,0,0,1,1,100.0,0.0
B0040BDG4C,0,0,1,1,100.0,0.0
B003Z6SL48,0,0,1,1,100.0,0.0
B0040PUT34,0,0,1,1,100.0,0.0
B0040PUUKQ,0,0,1,1,100.0,0.0
B0040PWIHE,0,0,1,1,100.0,0.0
B0040PWYVO,0,0,1,1,100.0,0.0
B0040PYMDC,0,0,1,1,100.0,0.0
B003ZUPWDM,0,0,1,1,100.0,0.0
B003ZWV5Z4,0,0,1,1,100.0,0.0
B003ZXALDU,0,0,1,1,100.0,0.0
B003ZXAN4C,0,0,1,1,100.0,0.0
B003ZXCA2U,0,0,1,1,100.0,0.0
B003ZXCAAC,0,0,1,1,100.0,0.0
B003ZXE9QA,0,0,1,1,100.0,0.0
B00404OIQ4,0,0,1,1,100.0,0.0
B004051BLS,0,0,1,1,100.0,0.0
B00406ZNL6,0,0,1,1,100.0,0.0
B000EUINFA,0,0,1,1,100.0,0.0
B00412A7D8,0,0,1,1,100.0,0.0
B004138SJW,0,0,1,1,100.0,0.0
B004157PZI,0,0,1,1,100.0,0.0
B00416HHBY,0,0,1,1,100.0,0.0
B00416XWLS,0,0,1,1,100.0,0.0
B0041CD3W0,0,0,1,1,100.0,0.0
B0040BESXK,0,0,1,1,100.0,0.0
B0040BET8E,0,0,1,1,100.0,0.0
B0040DWCXG,0,0,1,1,100.0,0.0
B0040I3D2U,1,0,0,1,0.0,100.0
B0040J01KQ,0,0,1,1,100.0,0.0
B0040J1OCA,0,0,1,1,100.0,0.0
B0040J7HIU,0,0,1,1,100.0,0.0
B0040PSIWI,1,0,0,1,0.0,100.0
B0040PUJ0M,0,0,1,1,100.0,0.0
B0040PUPQ0,0,0,1,1,100.0,0.0
B0041KZI0M,1,0,0,1,0.0,100.0
B0041L3MAE,0,0,1,1,100.0,0.0
B0041L3T4I,0,1,0,1,0.0,0.0
B0041O2F90,0,0,1,1,100.0,0.0
B0041QEM94,0,0,1,1,100.0,0.0
B0041QF02W,0,0,1,1,100.0,0.0
B0041QIE9S,0,1,0,1,0.0,0.0
B00423UVBO,0,0,1,1,100.0,0.0
B0040PYN86,1,0,0,1,0.0,100.0
B0040PYTXU,0,0,1,1,100.0,0.0
B0040PZ0BA,0,0,1,1,100.0,0.0
B0040WCWN2,1,0,0,1,0.0,100.0
B0040WE7ZI,0,0,1,1,100.0,0.0
B0040WHJQM,1,0,0,1,0.0,100.0
B0040Y4DJ6,0,0,1,1,100.0,0.0
B0040YW1Q8,0,0,1,1,100.0,0.0
B0042GUIN2,0,0,1,1,100.0,0.0
B0042GUK94,0,0,1,1,100.0,0.0
B0042GZSMI,0,1,0,1,0.0,0.0
B0042M7PS2,0,0,1,1,100.0,0.0
B0042RKTG2,0,0,1,1,100.0,0.0
B0042RQ2WM,0,0,1,1,100.0,0.0
B0042SI0VW,0,0,1,1,100.0,0.0
B0042TVKZY,0,0,1,1,100.0,0.0
B0042U90LO,0,0,1,1,100.0,0.0
B0042XH71Q,0,0,1,1,100.0,0.0
B004303CYO,0,1,0,1,0.0,0.0
B00430B1VK,1,0,0,1,0.0,100.0
B0041CH3NU,0,0,1,1,100.0,0.0
B0041FCF1M,0,0,1,1,100.0,0.0
B0041FJBTQ,0,0,1,1,100.0,0.0
B0041FJCJ0,0,0,1,1,100.0,0.0
B004346LH0,0,0,1,1,100.0,0.0
B004349I52,0,0,1,1,100.0,0.0
B00434FU36,0,0,1,1,100.0,0.0
B00434J1DQ,0,1,0,1,0.0,0.0
B00434KOQO,0,0,1,1,100.0,0.0
B00437AB1O,1,0,0,1,0.0,100.0
B00439BEYU,0,0,1,1,100.0,0.0
B0043C4QUG,0,1,0,1,0.0,0.0
B0043H4U20,0,0,1,1,100.0,0.0
B0043NQTIC,1,0,0,1,0.0,100.0
B0043OX3W6,0,0,1,1,100.0,0.0
B0043OYYWE,0,0,1,1,100.0,0.0
B00427ZLOC,0,0,1,1,100.0,0.0
B00427ZLOM,0,0,1,1,100.0,0.0
B00429PXHK,0,0,1,1,100.0,0.0
B0042DIZIU,0,0,1,1,100.0,0.0
B0044AAGNI,0,0,1,1,100.0,0.0
B0044BQXCK,0,1,0,1,0.0,0.0
B0044BSZTY,0,1,0,1,0.0,0.0
B0044BT06G,0,0,1,1,100.0,0.0
B0002AZWYC,0,0,1,1,100.0,0.0
B0002CA3XK,0,0,1,1,100.0,0.0
B0002CDZD0,0,0,1,1,100.0,0.0
B0002CRZRW,0,1,0,1,0.0,0.0
B0002D1590,0,1,0,1,0.0,0.0
B0002DGJS2,0,1,0,1,0.0,0.0
B0002DGL26,0,0,1,1,100.0,0.0
B0002DGM5M,0,1,0,1,0.0,0.0
B0002DGSRO,0,1,0,1,0.0,0.0
B0002DHNXC,0,0,1,1,100.0,0.0
B000265D86,0,0,1,1,100.0,0.0
B00433YTRA,0,1,0,1,0.0,0.0
B004579W2Q,0,0,1,1,100.0,0.0
B0045E0CCI,0,0,1,1,100.0,0.0
B0045FVQ86,0,0,1,1,100.0,0.0
B0045G8KHA,0,0,1,1,100.0,0.0
B0045H0CTS,0,0,1,1,100.0,0.0
B0045H0KYA,0,0,1,1,100.0,0.0
B0045H3XMG,0,0,1,1,100.0,0.0
B0043Q5HFU,0,0,1,1,100.0,0.0
B0043SXKGG,0,1,0,1,0.0,0.0
B0043YM2F0,0,0,1,1,100.0,0.0
B0043Z9MGQ,0,0,1,1,100.0,0.0
B004445TKO,0,0,1,1,100.0,0.0
B004445TUE,0,0,1,1,100.0,0.0
B00447J1B4,0,0,1,1,100.0,0.0
B00448FZWM,0,0,1,1,100.0,0.0
B0044A8ZW2,0,0,1,1,100.0,0.0
B0045VHYVI,0,0,1,1,100.0,0.0
B0045XREUW,0,0,1,1,100.0,0.0
B0045ZJCR8,0,0,1,1,100.0,0.0
B0045ZRZ8G,0,0,1,1,100.0,0.0
B00469PBVY,0,0,1,1,100.0,0.0
B00469PYH0,1,0,0,1,0.0,100.0
B00469QW58,0,0,1,1,100.0,0.0
B0046H53AK,0,0,1,1,100.0,0.0
B0044CPA28,0,0,1,1,100.0,0.0
B0044TP0Y4,0,0,1,1,100.0,0.0
B0044TYIZQ,0,0,1,1,100.0,0.0
B0044UT0O4,1,0,0,1,0.0,100.0
B00450W1QW,0,0,1,1,100.0,0.0
B00451UN84,0,1,0,1,0.0,0.0
B00452C1V0,0,0,1,1,100.0,0.0
B00455VGM2,0,1,0,1,0.0,0.0
B0046IEITG,0,0,1,1,100.0,0.0
B0046LXLZU,0,0,1,1,100.0,0.0
B004721UTM,1,0,0,1,0.0,100.0
B004724HJM,0,0,1,1,100.0,0.0
B004729CVA,0,0,1,1,100.0,0.0
B00472BKSS,0,0,1,1,100.0,0.0
B00472ESQY,0,0,1,1,100.0,0.0
B00473JLA6,0,0,1,1,100.0,0.0
B00473NTAO,0,0,1,1,100.0,0.0
B00473O48K,0,0,1,1,100.0,0.0
B00473VDFW,0,1,0,1,0.0,0.0
B0045IO2XO,0,0,1,1,100.0,0.0
B0045KOOXU,0,0,1,1,100.0,0.0
B0045OTOWM,0,0,1,1,100.0,0.0
B0045TEG2K,1,0,0,1,0.0,100.0
B0045TJHQ0,0,1,0,1,0.0,0.0
B000ESLJ62,0,0,1,1,100.0,0.0
B000ET93MS,0,0,1,1,100.0,0.0
B000ET93N2,1,0,0,1,0.0,100.0
B000ETGBN2,0,0,1,1,100.0,0.0
B000EQYWE0,0,0,1,1,100.0,0.0
B000EQYXIK,1,0,0,1,0.0,100.0
B000ER1DDW,0,0,1,1,100.0,0.0
B000ER1DIM,0,0,1,1,100.0,0.0
B000ER1EQI,0,0,1,1,100.0,0.0
B000ER3DTE,0,0,1,1,100.0,0.0
B000ER3E1Q,0,0,1,1,100.0,0.0
B000ER3EKM,0,0,1,1,100.0,0.0
B004754DO8,0,0,1,1,100.0,0.0
B004772PJQ,0,0,1,1,100.0,0.0
B0046H71YQ,0,0,1,1,100.0,0.0
B0046HJXUG,0,0,1,1,100.0,0.0
B0047E3GBK,0,0,1,1,100.0,0.0
B0047GUM8S,0,0,1,1,100.0,0.0
B0047LWWH2,0,0,1,1,100.0,0.0
B0047YVHMK,0,0,1,1,100.0,0.0
B0047ZEXM0,0,0,1,1,100.0,0.0
B00480MKD8,0,0,1,1,100.0,0.0
B004867T24,0,0,1,1,100.0,0.0
B004742XI2,0,0,1,1,100.0,0.0
B004743B4C,0,0,1,1,100.0,0.0
B004748K70,1,0,0,1,0.0,100.0
B00474ALEU,0,0,1,1,100.0,0.0
B00474CP26,0,0,1,1,100.0,0.0
B00474CSVE,0,0,1,1,100.0,0.0
B00474EHCM,0,0,1,1,100.0,0.0
B00474G7KW,0,0,1,1,100.0,0.0
B00474JKN8,0,0,1,1,100.0,0.0
B0048IC030,0,0,1,1,100.0,0.0
B0048IC26U,0,0,1,1,100.0,0.0
B0048IDNHC,0,0,1,1,100.0,0.0
B0048IISX6,0,0,1,1,100.0,0.0
B0048IQ446,0,0,1,1,100.0,0.0
B0048KD4XS,0,0,1,1,100.0,0.0
B0048KD6Z4,0,0,1,1,100.0,0.0
B0048KD9T2,0,0,1,1,100.0,0.0
B0048Z8OCO,0,0,1,1,100.0,0.0
B0048ZC6V4,0,0,1,1,100.0,0.0
B00497LSLA,0,0,1,1,100.0,0.0
B00497XVW4,1,0,0,1,0.0,100.0
B00498JYLU,0,0,1,1,100.0,0.0
B0049AH2Z8,0,0,1,1,100.0,0.0
B004777F3M,0,0,1,1,100.0,0.0
B0047CKHO6,0,0,1,1,100.0,0.0
B0049D3X3U,0,0,1,1,100.0,0.0
B0049D7ICM,0,0,1,1,100.0,0.0
B0049EIUGY,0,0,1,1,100.0,0.0
B0049II9IY,0,1,0,1,0.0,0.0
B0049J2LI2,1,0,0,1,0.0,100.0
B0049LUEKC,0,1,0,1,0.0,0.0
B0049OPXP0,0,0,1,1,100.0,0.0
B0049OQJXA,1,0,0,1,0.0,100.0
B0049RDI0Y,0,0,1,1,100.0,0.0
B0049W7CBA,0,0,1,1,100.0,0.0
B0049WV8S8,0,0,1,1,100.0,0.0
B0049YMBKA,0,0,1,1,100.0,0.0
B0049YMC3Q,0,0,1,1,100.0,0.0
B0049Z5OSK,0,1,0,1,0.0,0.0
B004868RJ8,0,0,1,1,100.0,0.0
B0048I8GZQ,0,0,1,1,100.0,0.0
B0049ZCF9G,0,0,1,1,100.0,0.0
B004A68T4Y,0,0,1,1,100.0,0.0
B004A6W57Q,0,1,0,1,0.0,0.0
B004A76BTI,0,0,1,1,100.0,0.0
B004AAEQDI,0,0,1,1,100.0,0.0
B004ACQKDK,0,1,0,1,0.0,0.0
B004AGBYA0,0,1,0,1,0.0,0.0
B004AH7C2S,0,0,1,1,100.0,0.0
B004AHCOOE,0,0,1,1,100.0,0.0
B004AJKYVC,0,0,1,1,100.0,0.0
B004ALGNQ0,0,0,1,1,100.0,0.0
B004APZYVG,0,0,1,1,100.0,0.0
B004ASBLJ2,0,0,1,1,100.0,0.0
B004AW3DQC,0,0,1,1,100.0,0.0
B004AW3HA4,1,0,0,1,0.0,100.0
B0049AQWWM,0,0,1,1,100.0,0.0
B0002AS5FA,0,0,1,1,100.0,0.0
B0002ASCO4,0,0,1,1,100.0,0.0
B0002ASMT4,0,0,1,1,100.0,0.0
B004B9UKE2,0,0,1,1,100.0,0.0
B004BBR95I,0,0,1,1,100.0,0.0
B004BCV53O,0,1,0,1,0.0,0.0
B004BJ4L9C,0,0,1,1,100.0,0.0
B004BJY6Y2,0,1,0,1,0.0,0.0
B004BKRLT8,0,0,1,1,100.0,0.0
B004BLOQHC,0,0,1,1,100.0,0.0
B004BR69US,0,0,1,1,100.0,0.0
B004BY23I8,0,1,0,1,0.0,0.0
